

Measurement ID,722
Battery Name,Samsung INR21700-30T SN001
Battery Type,Li-ion
Circuit,Circuit001
Program,1784 - Samsung30T_CyclesB
Start Time,3/8/2019 11:03:48 AM
End Time,3/14/2019 12:57:25 PM
Test section,TS000668\Charge16
Comment,
OrderNo,



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
3/14/2019 8:25:24 AM,14,PAU,112:31:39.854,00:11:59.999,0,0,NN_Char_Charge_R2,4.1846,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:26:24 AM,14,PAU,112:32:39.861,00:13:00.006,0,0,NN_Char_Charge_R2,4.1843,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:27:24 AM,14,PAU,112:33:39.855,00:14:00.000,0,0,NN_Char_Charge_R2,4.1841,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:28:24 AM,14,PAU,112:34:39.862,00:15:00.007,0,0,NN_Char_Charge_R2,4.1838,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:29:24 AM,14,PAU,112:35:39.866,00:16:00.011,0,0,NN_Char_Charge_R2,4.1836,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:30:24 AM,14,PAU,112:36:39.862,00:17:00.007,0,0,NN_Char_Charge_R2,4.1834,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:31:24 AM,14,PAU,112:37:39.861,00:18:00.006,0,0,NN_Char_Charge_R2,4.1831,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:32:24 AM,14,PAU,112:38:39.860,00:19:00.005,0,0,NN_Char_Charge_R2,4.1829,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:33:24 AM,14,PAU,112:39:39.866,00:20:00.011,0,0,NN_Char_Charge_R2,4.1826,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:34:24 AM,14,PAU,112:40:39.861,00:21:00.006,0,0,NN_Char_Charge_R2,4.1824,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:35:24 AM,14,PAU,112:41:39.864,00:22:00.009,0,0,NN_Char_Charge_R2,4.1823,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:36:24 AM,14,PAU,112:42:39.857,00:23:00.002,0,0,NN_Char_Charge_R2,4.1821,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:37:24 AM,14,PAU,112:43:39.872,00:24:00.017,0,0,NN_Char_Charge_R2,4.1819,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:38:24 AM,14,PAU,112:44:39.857,00:25:00.002,0,0,NN_Char_Charge_R2,4.1817,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:39:24 AM,14,PAU,112:45:39.856,00:26:00.001,0,0,NN_Char_Charge_R2,4.1816,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:40:24 AM,14,PAU,112:46:39.857,00:27:00.002,0,0,NN_Char_Charge_R2,4.1814,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:41:24 AM,14,PAU,112:47:39.858,00:28:00.003,0,0,NN_Char_Charge_R2,4.1812,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:42:24 AM,14,PAU,112:48:39.861,00:29:00.006,0,0,NN_Char_Charge_R2,4.1811,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:43:24 AM,14,PAU,112:49:39.851,00:29:59.996,0,0,NN_Char_Charge_R2,4.1811,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:44:24 AM,14,PAU,112:50:39.857,00:31:00.002,0,0,NN_Char_Charge_R2,4.1809,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:45:24 AM,14,PAU,112:51:39.864,00:32:00.009,0,0,NN_Char_Charge_R2,4.1807,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:46:24 AM,14,PAU,112:52:39.864,00:33:00.009,0,0,NN_Char_Charge_R2,4.1806,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:47:24 AM,14,PAU,112:53:39.865,00:34:00.010,0,0,NN_Char_Charge_R2,4.1804,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:48:24 AM,14,PAU,112:54:39.859,00:35:00.004,0,0,NN_Char_Charge_R2,4.1804,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 8:49:24 AM,14,PAU,112:55:39.871,00:36:00.016,0,0,NN_Char_Charge_R2,4.1802,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:50:24 AM,14,PAU,112:56:39.865,00:37:00.010,0,0,NN_Char_Charge_R2,4.1802,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:51:24 AM,14,PAU,112:57:39.866,00:38:00.011,0,0,NN_Char_Charge_R2,4.1801,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:52:24 AM,14,PAU,112:58:39.855,00:39:00.000,0,0,NN_Char_Charge_R2,4.1799,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:53:24 AM,14,PAU,112:59:39.858,00:40:00.003,0,0,NN_Char_Charge_R2,4.1797,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:54:24 AM,14,PAU,113:00:39.865,00:41:00.010,0,0,NN_Char_Charge_R2,4.1797,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:55:24 AM,14,PAU,113:01:39.856,00:42:00.001,0,0,NN_Char_Charge_R2,4.1796,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:56:24 AM,14,PAU,113:02:39.856,00:43:00.001,0,0,NN_Char_Charge_R2,4.1796,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:57:24 AM,14,PAU,113:03:39.854,00:43:59.999,0,0,NN_Char_Charge_R2,4.1794,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 8:58:24 AM,14,PAU,113:04:39.862,00:45:00.007,0,0,NN_Char_Charge_R2,4.1794,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 8:59:24 AM,14,PAU,113:05:39.865,00:46:00.010,0,0,NN_Char_Charge_R2,4.1792,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:00:24 AM,14,PAU,113:06:39.862,00:47:00.007,0,0,NN_Char_Charge_R2,4.1791,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:01:24 AM,14,PAU,113:07:39.859,00:48:00.004,0,0,NN_Char_Charge_R2,4.1789,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:02:24 AM,14,PAU,113:08:39.859,00:49:00.004,0,0,NN_Char_Charge_R2,4.1789,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:03:24 AM,14,PAU,113:09:39.852,00:49:59.997,0,0,NN_Char_Charge_R2,4.1787,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 9:04:24 AM,14,PAU,113:10:39.864,00:51:00.009,0,0,NN_Char_Charge_R2,4.1787,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:05:24 AM,14,PAU,113:11:39.863,00:52:00.008,0,0,NN_Char_Charge_R2,4.1787,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:06:24 AM,14,PAU,113:12:39.863,00:53:00.008,0,0,NN_Char_Charge_R2,4.1785,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:07:24 AM,14,PAU,113:13:39.857,00:54:00.002,0,0,NN_Char_Charge_R2,4.1785,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:08:24 AM,14,PAU,113:14:39.859,00:55:00.004,0,0,NN_Char_Charge_R2,4.1784,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:09:24 AM,14,PAU,113:15:39.862,00:56:00.007,0,0,NN_Char_Charge_R2,4.1782,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 9:10:24 AM,14,PAU,113:16:39.858,00:57:00.003,0,0,NN_Char_Charge_R2,4.1782,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:11:24 AM,14,PAU,113:17:39.856,00:58:00.001,0,0,NN_Char_Charge_R2,4.1782,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:12:24 AM,14,PAU,113:18:39.860,00:59:00.005,0,0,NN_Char_Charge_R2,4.1780,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:13:24 AM,14,PAU,113:19:39.855,01:00:00.000,0,0,NN_Char_Charge_R2,4.1780,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:14:24 AM,14,PAU,113:20:39.858,01:01:00.003,0,0,NN_Char_Charge_R2,4.1779,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:15:24 AM,14,PAU,113:21:39.855,01:02:00.000,0,0,NN_Char_Charge_R2,4.1779,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:16:24 AM,14,PAU,113:22:39.858,01:03:00.003,0,0,NN_Char_Charge_R2,4.1777,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:17:24 AM,14,PAU,113:23:39.863,01:04:00.008,0,0,NN_Char_Charge_R2,4.1777,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:18:24 AM,14,PAU,113:24:39.861,01:05:00.006,0,0,NN_Char_Charge_R2,4.1775,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:19:24 AM,14,PAU,113:25:39.867,01:06:00.012,0,0,NN_Char_Charge_R2,4.1775,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:20:24 AM,14,PAU,113:26:39.853,01:06:59.998,0,0,NN_Char_Charge_R2,4.1775,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:21:24 AM,14,PAU,113:27:39.854,01:07:59.999,0,0,NN_Char_Charge_R2,4.1774,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:22:24 AM,14,PAU,113:28:39.853,01:08:59.998,0,0,NN_Char_Charge_R2,4.1774,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:23:24 AM,14,PAU,113:29:39.861,01:10:00.006,0,0,NN_Char_Charge_R2,4.1772,0.0000,24.1865,2.8841,11.0742,42.0000,
3/14/2019 9:24:24 AM,14,PAU,113:30:39.862,01:11:00.007,0,0,NN_Char_Charge_R2,4.1772,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:25:24 AM,14,PAU,113:31:39.863,01:12:00.008,0,0,NN_Char_Charge_R2,4.1770,0.0000,23.8710,2.8841,11.0742,42.0000,
3/14/2019 9:26:24 AM,14,PAU,113:32:39.864,01:13:00.009,0,0,NN_Char_Charge_R2,4.1770,0.0000,23.9761,2.8841,11.0742,42.0000,
3/14/2019 9:26:37 AM,14,PAU,113:32:53.195,01:13:13.340,0,0,NN_Char_Charge_R2,4.1770,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:26:37 AM,15,PAU,113:32:53.211,00:00:00.007,0,0,NN_Char_Charge_R2,4.1770,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:26:38 AM,16,PAU,113:32:53.229,00:00:00.004,0,0,NN_Char_Charge_R2,4.1770,0.0000,24.0813,2.8841,11.0742,42.0000,
3/14/2019 9:27:38 AM,19,PAU,113:33:53.239,00:01:00.002,0,0,NN_Char_Charge_R2,4.1770,0.0000,24.3968,2.8841,11.0742,42.0000,
3/14/2019 9:27:38 AM,19,PAU,113:33:53.239,00:01:00.002,0,0,NN_Char_Charge_R2,4.1770,0.0000,24.3968,2.8841,11.0742,42.0000,
3/14/2019 9:28:38 AM,19,PAU,113:34:53.246,00:02:00.009,0,0,NN_Char_Charge_R2,4.1770,0.0000,25.6587,2.8841,11.0742,42.0000,
3/14/2019 9:28:38 AM,19,PAU,113:34:53.246,00:02:00.009,0,0,NN_Char_Charge_R2,4.1770,0.0000,25.6587,2.8841,11.0742,42.0000,
3/14/2019 9:29:38 AM,19,PAU,113:35:53.242,00:03:00.005,0,0,NN_Char_Charge_R2,4.1770,0.0000,27.4464,2.8841,11.0742,42.0000,
3/14/2019 9:29:38 AM,19,PAU,113:35:53.242,00:03:00.005,0,0,NN_Char_Charge_R2,4.1770,0.0000,27.4464,2.8841,11.0742,42.0000,
3/14/2019 9:30:38 AM,19,PAU,113:36:53.246,00:04:00.009,0,0,NN_Char_Charge_R2,4.1770,0.0000,29.6547,2.8841,11.0742,42.0000,
3/14/2019 9:30:38 AM,19,PAU,113:36:53.246,00:04:00.009,0,0,NN_Char_Charge_R2,4.1770,0.0000,29.6547,2.8841,11.0742,42.0000,
3/14/2019 9:31:38 AM,19,PAU,113:37:53.247,00:05:00.010,0,0,NN_Char_Charge_R2,4.1772,0.0000,31.7579,2.8841,11.0742,42.0000,
3/14/2019 9:31:38 AM,19,PAU,113:37:53.247,00:05:00.010,0,0,NN_Char_Charge_R2,4.1772,0.0000,31.7579,2.8841,11.0742,42.0000,
3/14/2019 9:32:38 AM,19,PAU,113:38:53.244,00:06:00.007,0,0,NN_Char_Charge_R2,4.1774,0.0000,33.0198,2.8841,11.0742,42.0000,
3/14/2019 9:32:38 AM,19,PAU,113:38:53.244,00:06:00.007,0,0,NN_Char_Charge_R2,4.1774,0.0000,33.0198,2.8841,11.0742,42.0000,
3/14/2019 9:33:38 AM,19,PAU,113:39:53.236,00:06:59.999,0,0,NN_Char_Charge_R2,4.1774,0.0000,33.0198,2.8841,11.0742,42.0000,
3/14/2019 9:33:38 AM,19,PAU,113:39:53.236,00:06:59.999,0,0,NN_Char_Charge_R2,4.1774,0.0000,33.0198,2.8841,11.0742,42.0000,
3/14/2019 9:34:38 AM,19,PAU,113:40:53.243,00:08:00.006,0,0,NN_Char_Charge_R2,4.1774,0.0000,33.3353,2.8841,11.0742,42.0000,
3/14/2019 9:34:38 AM,19,PAU,113:40:53.243,00:08:00.006,0,0,NN_Char_Charge_R2,4.1774,0.0000,33.3353,2.8841,11.0742,42.0000,
3/14/2019 9:35:38 AM,19,PAU,113:41:53.239,00:09:00.002,0,0,NN_Char_Charge_R2,4.1774,0.0000,34.4920,2.8841,11.0742,42.0000,
3/14/2019 9:35:38 AM,19,PAU,113:41:53.239,00:09:00.002,0,0,NN_Char_Charge_R2,4.1774,0.0000,34.4920,2.8841,11.0742,42.0000,
3/14/2019 9:36:03 AM,19,PAU,113:42:19.007,00:09:25.770,0,0,NN_Char_Charge_R2,4.1774,0.0000,35.0178,2.8841,11.0742,42.0000,
3/14/2019 9:36:03 AM,20,PAU,113:42:19.020,00:00:00.005,0,0,NN_Char_Charge_R2,4.1774,0.0000,35.0178,2.8841,11.0742,42.0000,
3/14/2019 9:36:38 AM,21,PAU,113:42:53.246,00:00:34.219,0,0,NN_Char_Charge_R2,4.1774,0.0000,35.4384,2.8841,11.0742,42.0000,
3/14/2019 9:37:03 AM,21,PAU,113:43:19.030,00:01:00.003,0,0,NN_Char_Charge_R2,4.1772,0.0000,35.6487,2.8841,11.0742,42.0000,
3/14/2019 9:37:38 AM,21,PAU,113:43:53.237,00:01:34.210,0,0,NN_Char_Charge_R2,4.1772,0.0000,35.8591,2.8841,11.0742,42.0000,
3/14/2019 9:38:03 AM,21,PAU,113:44:19.027,00:02:00.000,0,0,NN_Char_Charge_R2,4.1772,0.0000,35.9642,2.8841,11.0742,42.0000,
3/14/2019 9:38:38 AM,21,PAU,113:44:53.238,00:02:34.211,0,0,NN_Char_Charge_R2,4.1772,0.0000,36.0694,2.8841,11.0742,42.0000,
3/14/2019 9:39:03 AM,21,PAU,113:45:19.027,00:03:00.000,0,0,NN_Char_Charge_R2,4.1770,0.0000,36.0694,2.8841,11.0742,42.0000,
3/14/2019 9:39:38 AM,21,PAU,113:45:53.241,00:03:34.214,0,0,NN_Char_Charge_R2,4.1770,0.0000,36.2797,2.8841,11.0742,42.0000,
3/14/2019 9:40:03 AM,21,PAU,113:46:19.026,00:03:59.999,0,0,NN_Char_Charge_R2,4.1770,0.0000,36.1745,2.8841,11.0742,42.0000,
3/14/2019 9:40:38 AM,21,PAU,113:46:53.255,00:04:34.228,0,0,NN_Char_Charge_R2,4.1770,0.0000,36.3849,2.8841,11.0742,42.0000,
3/14/2019 9:41:03 AM,21,PAU,113:47:19.035,00:05:00.008,0,0,NN_Char_Charge_R2,4.1770,0.0000,36.4900,2.8841,11.0742,42.0000,
3/14/2019 9:41:38 AM,21,PAU,113:47:53.239,00:05:34.212,0,0,NN_Char_Charge_R2,4.1770,0.0000,36.9106,2.8841,11.0742,42.0000,
3/14/2019 9:42:03 AM,21,PAU,113:48:19.034,00:06:00.007,0,0,NN_Char_Charge_R2,4.1769,0.0000,37.1210,2.8841,11.0742,42.0000,
3/14/2019 9:42:38 AM,21,PAU,113:48:53.239,00:06:34.212,0,0,NN_Char_Charge_R2,4.1769,0.0000,37.2261,2.8841,11.0742,42.0000,
3/14/2019 9:43:03 AM,21,PAU,113:49:19.040,00:07:00.013,0,0,NN_Char_Charge_R2,4.1769,0.0000,37.4364,2.8841,11.0742,42.0000,
3/14/2019 9:43:38 AM,21,PAU,113:49:53.242,00:07:34.215,0,0,NN_Char_Charge_R2,4.1769,0.0000,37.5416,2.8841,11.0742,42.0000,
3/14/2019 9:44:03 AM,21,PAU,113:50:19.027,00:08:00.000,0,0,NN_Char_Charge_R2,4.1767,0.0000,37.5416,2.8841,11.0742,42.0000,
3/14/2019 9:44:38 AM,21,PAU,113:50:53.243,00:08:34.216,0,0,NN_Char_Charge_R2,4.1767,0.0000,37.6468,2.8841,11.0742,42.0000,
3/14/2019 9:45:03 AM,21,PAU,113:51:19.026,00:08:59.999,0,0,NN_Char_Charge_R2,4.1765,0.0000,37.5416,2.8841,11.0742,42.0000,
3/14/2019 9:45:38 AM,21,PAU,113:51:53.240,00:09:34.213,0,0,NN_Char_Charge_R2,4.1765,0.0000,37.6468,2.8841,11.0742,42.0000,
3/14/2019 9:46:03 AM,21,PAU,113:52:19.030,00:10:00.003,0,0,NN_Char_Charge_R2,4.1765,0.0000,37.6468,2.8841,11.0742,42.0000,
3/14/2019 9:46:38 AM,21,PAU,113:52:53.242,00:10:34.215,0,0,NN_Char_Charge_R2,4.1765,0.0000,37.6468,2.8841,11.0742,42.0000,
3/14/2019 9:47:03 AM,21,PAU,113:53:19.028,00:11:00.001,0,0,NN_Char_Charge_R2,4.1764,0.0000,37.7519,2.8841,11.0742,42.0000,
3/14/2019 9:47:38 AM,21,PAU,113:53:53.243,00:11:34.216,0,0,NN_Char_Charge_R2,4.1764,0.0000,37.7519,2.8841,11.0742,42.0000,
3/14/2019 9:48:03 AM,21,PAU,113:54:19.033,00:12:00.006,0,0,NN_Char_Charge_R2,4.1764,0.0000,37.9622,2.8841,11.0742,42.0000,
3/14/2019 9:48:38 AM,21,PAU,113:54:53.238,00:12:34.211,0,0,NN_Char_Charge_R2,4.1764,0.0000,37.8571,2.8841,11.0742,42.0000,
3/14/2019 9:49:03 AM,21,PAU,113:55:19.026,00:12:59.999,0,0,NN_Char_Charge_R2,4.1764,0.0000,37.9622,2.8841,11.0742,42.0000,
3/14/2019 9:49:38 AM,21,PAU,113:55:53.239,00:13:34.212,0,0,NN_Char_Charge_R2,4.1762,0.0000,38.0674,2.8841,11.0742,42.0000,
3/14/2019 9:50:03 AM,21,PAU,113:56:19.034,00:14:00.007,0,0,NN_Char_Charge_R2,4.1762,0.0000,38.0674,2.8841,11.0742,42.0000,
3/14/2019 9:50:38 AM,21,PAU,113:56:53.249,00:14:34.222,0,0,NN_Char_Charge_R2,4.1762,0.0000,38.0674,2.8841,11.0742,42.0000,
3/14/2019 9:51:03 AM,21,PAU,113:57:19.036,00:15:00.009,0,0,NN_Char_Charge_R2,4.1762,0.0000,38.0674,2.8841,11.0742,42.0000,
3/14/2019 9:51:03 AM,21,PAU,113:57:19.036,00:15:00.009,0,0,NN_Char_Charge_R2,4.1762,0.0000,38.0674,2.8841,11.0742,42.0000,
