

Measurement ID,847
Battery Name,Samsung INR21700-30T SN001
Battery Type,Li-ion
Circuit,Circuit001
Program,1725 - Samsung30T_NN_Char
Start Time,6/14/2019 3:24:23 PM
End Time,6/18/2019 3:32:49 AM
Test section,Dis_0p5C
Comment,-10degC
OrderNo,



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,IsSet2,IsSet3,IsSet4,IsSet5,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],[IsSet2],[IsSet3],[IsSet4],[IsSet5],
6/17/2019 6:38:22 PM,4,PAU,75:13:37.233,01:05:00.007,0,0,NN_Char_Charge_R2,3.3976,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:39:22 PM,4,PAU,75:14:37.231,01:06:00.005,0,0,NN_Char_Charge_R2,3.3978,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:40:22 PM,4,PAU,75:15:37.233,01:07:00.007,0,0,NN_Char_Charge_R2,3.3979,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:41:22 PM,4,PAU,75:16:37.229,01:08:00.003,0,0,NN_Char_Charge_R2,3.3979,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:42:22 PM,4,PAU,75:17:37.232,01:09:00.006,0,0,NN_Char_Charge_R2,3.3981,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:43:22 PM,4,PAU,75:18:37.227,01:10:00.001,0,0,NN_Char_Charge_R2,3.3983,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:44:22 PM,4,PAU,75:19:37.235,01:11:00.009,0,0,NN_Char_Charge_R2,3.3983,0.0000,-9.7797,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:45:22 PM,4,PAU,75:20:37.231,01:12:00.005,0,0,NN_Char_Charge_R2,3.3984,0.0000,-9.7797,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:46:22 PM,4,PAU,75:21:37.233,01:13:00.007,0,0,NN_Char_Charge_R2,3.3984,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:47:22 PM,4,PAU,75:22:37.235,01:14:00.009,0,0,NN_Char_Charge_R2,3.3986,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:48:22 PM,4,PAU,75:23:37.238,01:15:00.012,0,0,NN_Char_Charge_R2,3.3986,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:49:22 PM,4,PAU,75:24:37.234,01:16:00.008,0,0,NN_Char_Charge_R2,3.3988,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:50:22 PM,4,PAU,75:25:37.227,01:17:00.001,0,0,NN_Char_Charge_R2,3.3988,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:51:22 PM,4,PAU,75:26:37.229,01:18:00.003,0,0,NN_Char_Charge_R2,3.3989,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:52:22 PM,4,PAU,75:27:37.229,01:19:00.003,0,0,NN_Char_Charge_R2,3.3991,0.0000,-10.0952,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:53:22 PM,4,PAU,75:28:37.229,01:20:00.003,0,0,NN_Char_Charge_R2,3.3991,0.0000,-10.0952,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:54:22 PM,4,PAU,75:29:37.228,01:21:00.002,0,0,NN_Char_Charge_R2,3.3991,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:55:22 PM,4,PAU,75:30:37.245,01:22:00.019,0,0,NN_Char_Charge_R2,3.3993,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:56:22 PM,4,PAU,75:31:37.227,01:23:00.001,0,0,NN_Char_Charge_R2,3.3993,0.0000,-10.0952,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:57:22 PM,4,PAU,75:32:37.235,01:24:00.009,0,0,NN_Char_Charge_R2,3.3994,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:58:22 PM,4,PAU,75:33:37.244,01:25:00.018,0,0,NN_Char_Charge_R2,3.3994,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 6:59:22 PM,4,PAU,75:34:37.228,01:26:00.002,0,0,NN_Char_Charge_R2,3.3996,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:00:22 PM,4,PAU,75:35:37.225,01:26:59.999,0,0,NN_Char_Charge_R2,3.3996,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:01:22 PM,4,PAU,75:36:37.233,01:28:00.007,0,0,NN_Char_Charge_R2,3.3998,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:02:22 PM,4,PAU,75:37:37.226,01:29:00.000,0,0,NN_Char_Charge_R2,3.3998,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:03:22 PM,4,PAU,75:38:37.224,01:29:59.998,0,0,NN_Char_Charge_R2,3.3998,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:04:22 PM,4,PAU,75:39:37.225,01:30:59.999,0,0,NN_Char_Charge_R2,3.3999,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:05:22 PM,4,PAU,75:40:37.232,01:32:00.006,0,0,NN_Char_Charge_R2,3.3999,0.0000,-10.2004,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:06:22 PM,4,PAU,75:41:37.234,01:33:00.008,0,0,NN_Char_Charge_R2,3.4001,0.0000,-10.2004,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:07:22 PM,4,PAU,75:42:37.230,01:34:00.004,0,0,NN_Char_Charge_R2,3.4001,0.0000,-10.2004,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:08:22 PM,4,PAU,75:43:37.226,01:35:00.000,0,0,NN_Char_Charge_R2,3.4003,0.0000,-10.2004,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:09:22 PM,4,PAU,75:44:37.225,01:35:59.999,0,0,NN_Char_Charge_R2,3.4003,0.0000,-10.4107,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:10:22 PM,4,PAU,75:45:37.228,01:37:00.002,0,0,NN_Char_Charge_R2,3.4003,0.0000,-10.6210,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:11:22 PM,4,PAU,75:46:37.231,01:38:00.005,0,0,NN_Char_Charge_R2,3.4005,0.0000,-11.0416,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:12:22 PM,4,PAU,75:47:37.236,01:39:00.010,0,0,NN_Char_Charge_R2,3.4005,0.0000,-11.2520,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:13:22 PM,4,PAU,75:48:37.231,01:40:00.005,0,0,NN_Char_Charge_R2,3.4006,0.0000,-11.5674,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:14:22 PM,4,PAU,75:49:37.231,01:41:00.005,0,0,NN_Char_Charge_R2,3.4006,0.0000,-11.7778,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:15:22 PM,4,PAU,75:50:37.228,01:42:00.002,0,0,NN_Char_Charge_R2,3.4008,0.0000,-11.8829,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:16:22 PM,4,PAU,75:51:37.231,01:43:00.005,0,0,NN_Char_Charge_R2,3.4008,0.0000,-12.0932,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:17:22 PM,4,PAU,75:52:37.229,01:44:00.003,0,0,NN_Char_Charge_R2,3.4010,0.0000,-12.1984,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:18:22 PM,4,PAU,75:53:37.230,01:45:00.004,0,0,NN_Char_Charge_R2,3.4010,0.0000,-12.3035,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:19:22 PM,4,PAU,75:54:37.230,01:46:00.004,0,0,NN_Char_Charge_R2,3.4010,0.0000,-12.4087,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:20:22 PM,4,PAU,75:55:37.225,01:46:59.999,0,0,NN_Char_Charge_R2,3.4011,0.0000,-12.6190,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:21:22 PM,4,PAU,75:56:37.230,01:48:00.004,0,0,NN_Char_Charge_R2,3.4011,0.0000,-12.5139,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:22:22 PM,4,PAU,75:57:37.230,01:49:00.004,0,0,NN_Char_Charge_R2,3.4011,0.0000,-12.4087,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:23:22 PM,4,PAU,75:58:37.229,01:50:00.003,0,0,NN_Char_Charge_R2,3.4011,0.0000,-12.4087,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:24:22 PM,4,PAU,75:59:37.233,01:51:00.007,0,0,NN_Char_Charge_R2,3.4013,0.0000,-12.6190,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:25:22 PM,4,PAU,76:00:37.229,01:52:00.003,0,0,NN_Char_Charge_R2,3.4013,0.0000,-12.6190,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:26:22 PM,4,PAU,76:01:37.225,01:52:59.999,0,0,NN_Char_Charge_R2,3.4013,0.0000,-12.5139,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:27:22 PM,4,PAU,76:02:37.231,01:54:00.005,0,0,NN_Char_Charge_R2,3.4013,0.0000,-12.4087,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:28:22 PM,4,PAU,76:03:37.225,01:54:59.999,0,0,NN_Char_Charge_R2,3.4013,0.0000,-12.3035,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:29:22 PM,4,PAU,76:04:37.228,01:56:00.002,0,0,NN_Char_Charge_R2,3.4015,0.0000,-12.0932,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:30:22 PM,4,PAU,76:05:37.230,01:57:00.004,0,0,NN_Char_Charge_R2,3.4015,0.0000,-11.9881,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:31:22 PM,4,PAU,76:06:37.230,01:58:00.004,0,0,NN_Char_Charge_R2,3.4015,0.0000,-11.6726,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:32:22 PM,4,PAU,76:07:37.229,01:59:00.003,0,0,NN_Char_Charge_R2,3.4015,0.0000,-11.6726,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:33:22 PM,4,PAU,76:08:37.232,02:00:00.006,0,0,NN_Char_Charge_R2,3.4015,0.0000,-11.3571,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:34:22 PM,4,PAU,76:09:37.224,02:00:59.998,0,0,NN_Char_Charge_R2,3.4015,0.0000,-10.9365,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:35:22 PM,4,PAU,76:10:37.225,02:01:59.999,0,0,NN_Char_Charge_R2,3.4015,0.0000,-10.7262,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:36:22 PM,4,PAU,76:11:37.229,02:03:00.003,0,0,NN_Char_Charge_R2,3.4015,0.0000,-10.5159,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:37:22 PM,4,PAU,76:12:37.230,02:04:00.004,0,0,NN_Char_Charge_R2,3.4015,0.0000,-10.3055,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:38:22 PM,4,PAU,76:13:37.231,02:05:00.005,0,0,NN_Char_Charge_R2,3.4015,0.0000,-10.2004,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:39:22 PM,4,PAU,76:14:37.225,02:05:59.999,0,0,NN_Char_Charge_R2,3.4015,0.0000,-10.0952,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:40:22 PM,4,PAU,76:15:37.230,02:07:00.004,0,0,NN_Char_Charge_R2,3.4015,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:41:22 PM,4,PAU,76:16:37.235,02:08:00.009,0,0,NN_Char_Charge_R2,3.4015,0.0000,-9.7797,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:42:22 PM,4,PAU,76:17:37.235,02:09:00.009,0,0,NN_Char_Charge_R2,3.4015,0.0000,-9.5694,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:43:22 PM,4,PAU,76:18:37.231,02:10:00.005,0,0,NN_Char_Charge_R2,3.4016,0.0000,-9.3591,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:44:22 PM,4,PAU,76:19:37.230,02:11:00.004,0,0,NN_Char_Charge_R2,3.4016,0.0000,-9.2540,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:45:22 PM,4,PAU,76:20:37.230,02:12:00.004,0,0,NN_Char_Charge_R2,3.4016,0.0000,-9.0436,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:46:22 PM,4,PAU,76:21:37.231,02:13:00.005,0,0,NN_Char_Charge_R2,3.4016,0.0000,-9.0436,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:47:22 PM,4,PAU,76:22:37.235,02:14:00.009,0,0,NN_Char_Charge_R2,3.4016,0.0000,-8.9385,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:48:22 PM,4,PAU,76:23:37.235,02:15:00.009,0,0,NN_Char_Charge_R2,3.4016,0.0000,-8.7282,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:49:22 PM,4,PAU,76:24:37.232,02:16:00.006,0,0,NN_Char_Charge_R2,3.4018,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:50:22 PM,4,PAU,76:25:37.226,02:17:00.000,0,0,NN_Char_Charge_R2,3.4018,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:51:22 PM,4,PAU,76:26:37.233,02:18:00.007,0,0,NN_Char_Charge_R2,3.4018,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:52:22 PM,4,PAU,76:27:37.237,02:19:00.011,0,0,NN_Char_Charge_R2,3.4018,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:53:22 PM,4,PAU,76:28:37.233,02:20:00.007,0,0,NN_Char_Charge_R2,3.4018,0.0000,-8.5178,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:54:22 PM,4,PAU,76:29:37.229,02:21:00.003,0,0,NN_Char_Charge_R2,3.4020,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:55:22 PM,4,PAU,76:30:37.234,02:22:00.008,0,0,NN_Char_Charge_R2,3.4020,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:56:22 PM,4,PAU,76:31:37.234,02:23:00.008,0,0,NN_Char_Charge_R2,3.4020,0.0000,-8.3075,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:57:22 PM,4,PAU,76:32:37.231,02:24:00.005,0,0,NN_Char_Charge_R2,3.4020,0.0000,-8.3075,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:58:22 PM,4,PAU,76:33:37.226,02:25:00.000,0,0,NN_Char_Charge_R2,3.4020,0.0000,-8.2024,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 7:59:22 PM,4,PAU,76:34:37.225,02:25:59.999,0,0,NN_Char_Charge_R2,3.4021,0.0000,-8.2024,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:00:22 PM,4,PAU,76:35:37.246,02:27:00.020,0,0,NN_Char_Charge_R2,3.4021,0.0000,-8.3075,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:01:22 PM,4,PAU,76:36:37.233,02:28:00.007,0,0,NN_Char_Charge_R2,3.4021,0.0000,-8.3075,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:02:22 PM,4,PAU,76:37:37.235,02:29:00.009,0,0,NN_Char_Charge_R2,3.4023,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:03:22 PM,4,PAU,76:38:37.227,02:30:00.001,0,0,NN_Char_Charge_R2,3.4023,0.0000,-8.3075,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:04:22 PM,4,PAU,76:39:37.235,02:31:00.009,0,0,NN_Char_Charge_R2,3.4023,0.0000,-8.4127,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:05:22 PM,4,PAU,76:40:37.232,02:32:00.006,0,0,NN_Char_Charge_R2,3.4023,0.0000,-8.5178,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:06:22 PM,4,PAU,76:41:37.233,02:33:00.007,0,0,NN_Char_Charge_R2,3.4025,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:07:22 PM,4,PAU,76:42:37.236,02:34:00.010,0,0,NN_Char_Charge_R2,3.4025,0.0000,-8.5178,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:08:22 PM,4,PAU,76:43:37.235,02:35:00.009,0,0,NN_Char_Charge_R2,3.4025,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:09:22 PM,4,PAU,76:44:37.236,02:36:00.010,0,0,NN_Char_Charge_R2,3.4025,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:10:22 PM,4,PAU,76:45:37.236,02:37:00.010,0,0,NN_Char_Charge_R2,3.4026,0.0000,-8.8333,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:11:22 PM,4,PAU,76:46:37.240,02:38:00.014,0,0,NN_Char_Charge_R2,3.4026,0.0000,-8.7282,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:12:22 PM,4,PAU,76:47:37.227,02:39:00.001,0,0,NN_Char_Charge_R2,3.4026,0.0000,-8.6230,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:13:22 PM,4,PAU,76:48:37.234,02:40:00.008,0,0,NN_Char_Charge_R2,3.4026,0.0000,-8.7282,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:14:22 PM,4,PAU,76:49:37.235,02:41:00.009,0,0,NN_Char_Charge_R2,3.4028,0.0000,-8.8333,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:15:22 PM,4,PAU,76:50:37.231,02:42:00.005,0,0,NN_Char_Charge_R2,3.4028,0.0000,-9.0436,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:16:22 PM,4,PAU,76:51:37.226,02:43:00.000,0,0,NN_Char_Charge_R2,3.4028,0.0000,-9.0436,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:17:22 PM,4,PAU,76:52:37.236,02:44:00.010,0,0,NN_Char_Charge_R2,3.4028,0.0000,-8.9385,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:18:22 PM,4,PAU,76:53:37.226,02:45:00.000,0,0,NN_Char_Charge_R2,3.4028,0.0000,-9.0436,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:19:22 PM,4,PAU,76:54:37.232,02:46:00.006,0,0,NN_Char_Charge_R2,3.4030,0.0000,-9.0436,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:20:22 PM,4,PAU,76:55:37.227,02:47:00.001,0,0,NN_Char_Charge_R2,3.4030,0.0000,-9.1488,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:21:22 PM,4,PAU,76:56:37.234,02:48:00.008,0,0,NN_Char_Charge_R2,3.4030,0.0000,-9.1488,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:22:22 PM,4,PAU,76:57:37.243,02:49:00.017,0,0,NN_Char_Charge_R2,3.4030,0.0000,-9.0436,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:23:22 PM,4,PAU,76:58:37.229,02:50:00.003,0,0,NN_Char_Charge_R2,3.4031,0.0000,-9.3591,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:24:22 PM,4,PAU,76:59:37.224,02:50:59.998,0,0,NN_Char_Charge_R2,3.4031,0.0000,-9.4643,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:25:22 PM,4,PAU,77:00:37.229,02:52:00.003,0,0,NN_Char_Charge_R2,3.4031,0.0000,-9.5694,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:26:22 PM,4,PAU,77:01:37.234,02:53:00.008,0,0,NN_Char_Charge_R2,3.4031,0.0000,-9.7797,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:27:22 PM,4,PAU,77:02:37.235,02:54:00.009,0,0,NN_Char_Charge_R2,3.4033,0.0000,-9.8849,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:28:22 PM,4,PAU,77:03:37.235,02:55:00.009,0,0,NN_Char_Charge_R2,3.4033,0.0000,-9.7797,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:29:22 PM,4,PAU,77:04:37.233,02:56:00.007,0,0,NN_Char_Charge_R2,3.4033,0.0000,-9.7797,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:30:22 PM,4,PAU,77:05:37.225,02:56:59.999,0,0,NN_Char_Charge_R2,3.4033,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:31:22 PM,4,PAU,77:06:37.236,02:58:00.010,0,0,NN_Char_Charge_R2,3.4033,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:32:22 PM,4,PAU,77:07:37.229,02:59:00.003,0,0,NN_Char_Charge_R2,3.4033,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:33:22 PM,4,PAU,77:08:37.231,03:00:00.005,0,0,NN_Char_Charge_R2,3.4035,0.0000,-9.9901,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:34:22 PM,4,PAU,77:09:37.235,03:01:00.009,0,0,NN_Char_Charge_R2,3.4035,0.0000,-10.2004,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:35:22 PM,4,PAU,77:10:37.233,03:02:00.007,0,0,NN_Char_Charge_R2,3.4035,0.0000,-10.4107,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:36:22 PM,4,PAU,77:11:37.229,03:03:00.003,0,0,NN_Char_Charge_R2,3.4035,0.0000,-10.6210,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:37:22 PM,4,PAU,77:12:37.235,03:04:00.009,0,0,NN_Char_Charge_R2,3.4035,0.0000,-10.7262,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:38:22 PM,4,PAU,77:13:37.230,03:05:00.004,0,0,NN_Char_Charge_R2,3.4037,0.0000,-11.0416,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:39:22 PM,4,PAU,77:14:37.228,03:06:00.002,0,0,NN_Char_Charge_R2,3.4037,0.0000,-11.3571,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:40:22 PM,4,PAU,77:15:37.227,03:07:00.001,0,0,NN_Char_Charge_R2,3.4037,0.0000,-11.6726,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:41:22 PM,4,PAU,77:16:37.228,03:08:00.002,0,0,NN_Char_Charge_R2,3.4038,0.0000,-11.7778,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:42:22 PM,4,PAU,77:17:37.234,03:09:00.008,0,0,NN_Char_Charge_R2,3.4038,0.0000,-12.3035,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:43:22 PM,4,PAU,77:18:37.227,03:10:00.001,0,0,NN_Char_Charge_R2,3.4038,0.0000,-12.8293,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
6/17/2019 8:44:22 PM,4,PAU,77:19:37.228,03:11:00.002,0,0,NN_Char_Charge_R2,3.4040,0.0000,-13.2500,0.0000,0.0000,4.0000,1.0000,1.0000,0.0000,1.0000,
